nan nan
-0.023468	38.877964
-0.022588	38.877964
-0.019948	38.875324
-0.019068	38.875324
-0.018188	38.874444
-0.017601	38.874444
-0.016721	38.873857
-0.014961	38.873564
-0.013494	38.872097
-0.010854	38.872097
-0.009974	38.871217
-0.008507	38.871217
-0.007627	38.870337
0.000000	38.871217
nan nan
0.000000	38.632133
-0.004987	38.631253
-0.006747	38.629493
-0.008507	38.629493
-0.009094	38.628613
-0.009974	38.628613
-0.010854	38.628026
-0.014081	38.628026
-0.014961	38.627146
-0.016721	38.627146
-0.017601	38.626266
-0.018481	38.626266
-0.023468	38.621279
-0.024055	38.621279
-0.024935	38.620399
-0.026695	38.620399
-0.028162	38.618639
-0.029335	38.618639
-0.031976	38.615999
-0.031976	38.615119
-0.032856	38.614239
-0.032856	38.613358
-0.034909	38.611305
-0.035789	38.611305
-0.037843	38.609251
-0.037843	38.608371
-0.039603	38.606611
-0.039603	38.605731
-0.041656	38.603678
-0.043416	38.603678
-0.044297	38.602798
-0.044883	38.602798
-0.047230	38.600744
-0.046937	38.599864
-0.047523	38.599571
-0.048403	38.599571
-0.048697	38.599277
-0.048697	38.598397
-0.049284	38.597811
-0.050164	38.597811
-0.056324	38.591650
-0.056324	38.590770
-0.058084	38.589303
-0.057791	38.588423
-0.058378	38.587837
-0.059258	38.587837
-0.059551	38.587543
-0.059551	38.586663
-0.060431	38.585783
-0.060431	38.584903
-0.061311	38.584023
-0.061311	38.583143
-0.062191	38.582556
-0.062191	38.580796
-0.062778	38.579916
-0.062778	38.578449
-0.063658	38.577569
-0.063658	38.573169
-0.062484	38.571995
-0.061604	38.571995
-0.061018	38.571409
-0.057497	38.571115
-0.056617	38.570529
-0.056031	38.570529
-0.054564	38.569062
-0.054564	38.568182
-0.054271	38.567889
-0.050750	38.567889
-0.049577	38.566715
-0.049577	38.563195
-0.049870	38.562901
-0.050750	38.562901
-0.051337	38.562608
-0.051337	38.561728
-0.051630	38.561141
-0.052510	38.561141
-0.053390	38.560555
-0.054271	38.560261
-0.056911	38.557621
-0.057204	38.554101
-0.057497	38.553807
-0.058378	38.553807
-0.059258	38.552927
-0.060138	38.552927
-0.060724	38.552047
-0.062484	38.552047
-0.063365	38.551167
-0.064245	38.551167
-0.064538	38.550874
-0.064538	38.549114
-0.067472	38.546180
-0.068352	38.546180
-0.070112	38.544420
-0.070992	38.544714
-0.075979	38.539433
-0.076859	38.539726
-0.077446	38.538846
-0.079206	38.538846
-0.080086	38.537966
-0.080672	38.537966
-0.082433	38.536206
-0.083313	38.536206
-0.084193	38.535326
-0.085073	38.535326
-0.085953	38.534446
-0.086833	38.534446
-0.087126	38.534153
-0.087126	38.533273
-0.087420	38.532979
-0.088300	38.532979
-0.089473	38.531513
-0.089473	38.530926
-0.090940	38.529459
-0.092407	38.529459
-0.093287	38.528579
-0.094167	38.528872
-0.097394	38.525352
-0.100914	38.525352
-0.101207	38.525939
-0.101207	38.526526
-0.101794	38.527112
-0.103261	38.527112
-0.105021	38.528872
-0.105901	38.527992
-0.107368	38.527992
-0.110301	38.530926
-0.110301	38.533273
-0.111768	38.534739
-0.114115	38.534446
-0.114995	38.535326
-0.118222	38.535326
-0.119102	38.536206
-0.127609	38.536206
-0.128196	38.535326
-0.129956	38.535326
-0.130836	38.534446
-0.133476	38.534446
-0.134063	38.535326
-0.134943	38.535326
-0.135530	38.535913
-0.135530	38.536500
-0.135823	38.537086
-0.136703	38.537086
-0.137583	38.537966
-0.140810	38.537966
-0.141690	38.537086
-0.149904	38.537086
-0.150784	38.536206
-0.153424	38.536206
-0.154304	38.535326
-0.155771	38.535326
-0.159291	38.532099
-0.160171	38.532099
-0.160465	38.531806
-0.160465	38.530926
-0.161345	38.530046
-0.161345	38.529166
-0.162225	38.528286
-0.161345	38.527406
-0.161345	38.525939
-0.161638	38.525352
-0.164278	38.525352
-0.165159	38.524472
-0.165745	38.524472
-0.166625	38.525352
-0.167505	38.525352
-0.167799	38.525059
-0.167799	38.522419
-0.168679	38.521539
-0.168679	38.520658
-0.170146	38.519485
-0.170732	38.519485
-0.172492	38.518018
-0.173372	38.518018
-0.174253	38.517138
-0.180706	38.517138
-0.181586	38.518018
-0.183346	38.517725
-0.184227	38.517138
-0.185107	38.517138
-0.185987	38.516258
-0.188334	38.516258
-0.189214	38.515378
-0.190094	38.515378
-0.190974	38.516258
-0.193321	38.516258
-0.194201	38.515378
-0.198308	38.515378
-0.200068	38.513618
-0.205055	38.513618
-0.205935	38.513031
-0.206815	38.513031
-0.207402	38.512151
-0.209162	38.512151
-0.210042	38.511271
-0.211509	38.511271
-0.213269	38.509511
-0.214149	38.509511
-0.215029	38.508631
-0.215909	38.508631
-0.216789	38.508044
-0.217669	38.507751
-0.218256	38.507164
-0.219136	38.507164
-0.219722	38.507458
-0.219722	38.508338
-0.217962	38.509804
-0.218256	38.510391
-0.221776	38.510391
-0.222656	38.509511
-0.223243	38.509511
-0.224123	38.508631
-0.225003	38.508631
-0.225883	38.507751
-0.226763	38.508044
-0.228230	38.506284
-0.229110	38.506284
-0.233217	38.502177
-0.236737	38.502177
-0.238204	38.500417
-0.241724	38.500417
-0.242604	38.499537
-0.247591	38.499537
-0.248471	38.498657
-0.252578	38.498657
-0.253458	38.497777
-0.255805	38.497777
-0.256685	38.497190
-0.259912	38.496897
-0.260792	38.496310
-0.263432	38.496310
-0.264312	38.495430
-0.266659	38.495430
-0.267539	38.494550
-0.270766	38.494550
-0.272526	38.492790
-0.273406	38.492790
-0.275166	38.491323
-0.280740	38.491323
-0.281327	38.490736
-0.281327	38.489856
-0.281620	38.489563
-0.282500	38.489563
-0.283380	38.488683
-0.285140	38.488683
-0.285727	38.489563
-0.286607	38.489563
-0.287487	38.488683
-0.289247	38.488683
-0.290127	38.487803
-0.291888	38.487803
-0.292474	38.487216
-0.293354	38.486923
-0.294234	38.486336
-0.295115	38.486336
-0.295701	38.485456
-0.296581	38.485456
-0.298341	38.483696
-0.300102	38.483696
-0.301862	38.481936
-0.303328	38.481936
-0.304209	38.481349
-0.305089	38.481349
-0.305969	38.480469
-0.306849	38.480469
-0.307435	38.479589
-0.308315	38.479589
-0.309196	38.478709
-0.310076	38.478709
-0.311542	38.476949
-0.313302	38.477242
-0.314183	38.476362
-0.315063	38.476362
-0.315943	38.475482
-0.317409	38.475482
-0.319463	38.473428
-0.319756	38.472548
-0.321810	38.470495
-0.323277	38.470495
-0.324157	38.469615
-0.325037	38.469615
-0.326797	38.467855
-0.327384	38.467855
-0.328264	38.466975
-0.329144	38.466975
-0.330024	38.466095
-0.330904	38.466095
-0.332664	38.464628
-0.334131	38.464628
-0.335891	38.462868
-0.337358	38.462868
-0.338238	38.461988
-0.339118	38.461988
-0.339704	38.461694
-0.339704	38.460814
-0.344105	38.456120
-0.344985	38.456120
-0.345865	38.455534
-0.347625	38.455534
-0.348505	38.454654
-0.349092	38.454654
-0.349972	38.453774
-0.351732	38.453774
-0.352612	38.452894
-0.353492	38.452894
-0.354665	38.451720
-0.354665	38.450840
-0.354959	38.450547
-0.355839	38.450547
-0.356719	38.449667
-0.359066	38.449667
-0.359946	38.448787
-0.361706	38.448787
-0.362586	38.447907
-0.364053	38.447907
-0.365813	38.446146
-0.367573	38.446146
-0.368453	38.445266
-0.370800	38.445266
-0.371680	38.444680
-0.372560	38.444680
-0.373440	38.443800
-0.375787	38.443800
-0.376960	38.442626
-0.377254	38.439106
-0.377547	38.438813
-0.378427	38.438813
-0.379307	38.437933
-0.380774	38.437933
-0.383708	38.434999
-0.383414	38.434706
-0.382534	38.434412
-0.381361	38.433239
-0.381361	38.432359
-0.381654	38.432065
-0.384294	38.432065
-0.384881	38.432945
-0.387815	38.430012
-0.388108	38.429132
-0.389575	38.427372
-0.389575	38.426785
-0.390455	38.425905
-0.390455	38.425025
-0.391335	38.424145
-0.391335	38.420038
-0.390455	38.419158
-0.390455	38.418278
-0.391335	38.417398
-0.391335	38.416518
-0.392508	38.415344
-0.393388	38.415344
-0.394855	38.413584
-0.400135	38.413584
-0.401309	38.412411
-0.401309	38.411531
-0.402189	38.410944
-0.402189	38.410064
-0.403069	38.409184
-0.402776	38.408304
-0.403949	38.407424
-0.403656	38.405077
-0.404536	38.404197
-0.404536	38.401557
-0.405416	38.400677
-0.405416	38.398330
-0.407176	38.396570
-0.407176	38.394223
-0.408056	38.393343
-0.408056	38.384249
-0.408936	38.383369
-0.408643	38.379262
-0.409523	38.378382
-0.408936	38.377502
-0.408643	38.374275
-0.409523	38.373395
-0.409523	38.360780
-0.408643	38.359900
-0.408936	38.359020
-0.407469	38.357847
-0.406589	38.357847
-0.403069	38.354033
-0.402776	38.353446
-0.403362	38.352860
-0.415096	38.352860
-0.415977	38.353740
-0.416563	38.353740
-0.417443	38.352860
-0.420083	38.352860
-0.420964	38.353740
-0.425951	38.353740
-0.426831	38.354620
-0.428297	38.354620
-0.429177	38.355500
-0.434164	38.355500
-0.435338	38.356673
-0.435338	38.358433
-0.436218	38.359020
-0.436218	38.359900
-0.437391	38.361367
-0.440032	38.361367
-0.440912	38.361954
-0.442378	38.361954
-0.443258	38.362834
-0.446779	38.362834
-0.447365	38.361954
-0.449126	38.361954
-0.450886	38.360487
-0.452646	38.360487
-0.453233	38.359607
-0.454993	38.359607
-0.456753	38.357847
-0.457633	38.357847
-0.458220	38.356967
-0.459100	38.356967
-0.459980	38.356087
-0.461740	38.356087
-0.462620	38.355500
-0.463500	38.355500
-0.464087	38.354620
-0.464967	38.354620
-0.465553	38.354033
-0.465553	38.353446
-0.467607	38.351100
-0.469954	38.351100
-0.471714	38.349633
-0.472594	38.349633
-0.474061	38.347873
-0.475821	38.347873
-0.477581	38.346113
-0.478461	38.346113
-0.478754	38.345819
-0.478754	38.342592
-0.479928	38.341126
-0.480808	38.341126
-0.481688	38.340539
-0.481981	38.340832
-0.481981	38.343179
-0.483448	38.344646
-0.484035	38.344646
-0.485795	38.342886
-0.486675	38.342886
-0.486968	38.342592
-0.486968	38.340832
-0.486675	38.340539
-0.484328	38.340246
-0.483741	38.339952
-0.483741	38.339072
-0.484035	38.338779
-0.484915	38.338779
-0.485502	38.338192
-0.485502	38.337605
-0.485795	38.337019
-0.489902	38.337019
-0.490489	38.336725
-0.490195	38.336139
-0.488435	38.336139
-0.487848	38.335845
-0.489315	38.334672
-0.489902	38.334672
-0.490782	38.333792
-0.491662	38.333792
-0.493422	38.335552
-0.494889	38.335552
-0.495769	38.336139
-0.500169	38.336139
-0.500756	38.337019
-0.501636	38.337019
-0.504570	38.334085
-0.504570	38.333205
-0.507796	38.329978
-0.508090	38.329098
-0.509557	38.327338
-0.509557	38.326751
-0.510437	38.325871
-0.510437	38.324991
-0.512197	38.323231
-0.512197	38.321764
-0.513077	38.320884
-0.512783	38.319124
-0.513664	38.318244
-0.513664	38.316777
-0.514544	38.315897
-0.514544	38.314137
-0.515424	38.313257
-0.515424	38.312377
-0.516304	38.311790
-0.516304	38.306803
-0.517184	38.305923
-0.517184	38.305043
-0.518064	38.304163
-0.518064	38.301523
-0.518651	38.300936
-0.518944	38.298296
-0.519531	38.297416
-0.519531	38.278348
-0.518651	38.277468
-0.518651	38.267494
-0.518064	38.266614
-0.518064	38.262507
-0.517184	38.261627
-0.517184	38.259866
-0.516304	38.259280
-0.516304	38.258400
-0.515424	38.257520
-0.515424	38.253413
-0.514544	38.252533
-0.514544	38.251652
-0.515424	38.250772
-0.515424	38.249306
-0.514544	38.248426
-0.514544	38.241678
-0.513664	38.240798
-0.513664	38.237571
-0.512783	38.236691
-0.512783	38.234051
-0.512197	38.233171
-0.512197	38.230824
-0.511317	38.229944
-0.511317	38.227597
-0.510437	38.226717
-0.510437	38.225837
-0.509557	38.224957
-0.509557	38.222610
-0.508677	38.221730
-0.508677	38.219090
-0.508090	38.218210
-0.508090	38.213223
-0.507210	38.212343
-0.507210	38.209996
-0.507796	38.209116
-0.508090	38.205889
-0.509557	38.204129
-0.509557	38.202662
-0.513370	38.198555
-0.514250	38.198849
-0.514544	38.198262
-0.514544	38.197382
-0.515130	38.197089
-0.515717	38.197089
-0.518357	38.194448
-0.519237	38.194448
-0.520117	38.193862
-0.521584	38.193862
-0.523344	38.192102
-0.525104	38.192102
-0.525691	38.191221
-0.527451	38.191221
-0.528331	38.190341
-0.530091	38.190341
-0.530971	38.189461
-0.533318	38.189461
-0.534198	38.188581
-0.536545	38.188581
-0.538012	38.187408
-0.538012	38.186528
-0.538305	38.186234
-0.540065	38.186234
-0.540359	38.186821
-0.540359	38.188288
-0.541826	38.189461
-0.555907	38.189461
-0.556787	38.188875
-0.557667	38.188875
-0.560014	38.186234
-0.560894	38.186234
-0.561774	38.185354
-0.562067	38.185941
-0.562067	38.186528
-0.562947	38.187408
-0.561774	38.188581
-0.560894	38.188581
-0.559720	38.190048
-0.559720	38.190928
-0.560014	38.191221
-0.568227	38.191221
-0.569108	38.192102
-0.569988	38.191221
-0.587589	38.191221
-0.588469	38.190341
-0.591696	38.190341
-0.592576	38.189461
-0.594923	38.189461
-0.596683	38.187995
-0.597563	38.187995
-0.599030	38.186234
-0.599910	38.186234
-0.601670	38.184474
-0.602550	38.184474
-0.605777	38.181247
-0.606657	38.181247
-0.608417	38.179487
-0.609297	38.179487
-0.611644	38.177140
-0.612524	38.177140
-0.613697	38.175967
-0.613697	38.175087
-0.614577	38.174207
-0.614577	38.173327
-0.615458	38.172447
-0.615458	38.171567
-0.616338	38.170687
-0.616338	38.170100
-0.617218	38.169220
-0.617218	38.168340
-0.619564	38.165700
-0.619564	38.165113
-0.620151	38.164526
-0.620738	38.164526
-0.621325	38.164233
-0.621325	38.162473
-0.622205	38.161593
-0.622205	38.160713
-0.623671	38.159246
-0.623671	38.158366
-0.625432	38.156606
-0.625432	38.155726
-0.627192	38.154259
-0.627192	38.153379
-0.632179	38.148392
-0.632179	38.147512
-0.633059	38.146632
-0.633059	38.145752
-0.633645	38.144871
-0.633939	38.144285
-0.634526	38.143405
-0.634526	38.142525
-0.635406	38.141645
-0.635406	38.139004
-0.636286	38.138418
-0.636286	38.136658
-0.637166	38.135777
-0.637166	38.133137
-0.638046	38.132551
-0.638046	38.127564
-0.638633	38.126684
-0.638633	38.124043
-0.639513	38.123457
-0.639513	38.115829
-0.640393	38.114949
-0.640393	38.113189
-0.641273	38.112602
-0.641273	38.109962
-0.642153	38.109082
-0.642153	38.107615
-0.643033	38.106735
-0.643033	38.104975
-0.643913	38.104095
-0.643913	38.101748
-0.644500	38.100868
-0.644500	38.096761
-0.645380	38.095881
-0.645380	38.093241
-0.646260	38.092361
-0.646260	38.083267
-0.647140	38.082387
-0.647140	38.080040
-0.648020	38.079160
-0.648020	38.070946
-0.648900	38.070066
-0.648020	38.069186
-0.648020	38.068306
-0.648900	38.067426
-0.648900	38.062439
-0.649780	38.061559
-0.649487	38.055692
-0.650367	38.055105
-0.650367	38.050705
-0.651247	38.050118
-0.651247	38.040731
-0.652127	38.039851
-0.652127	38.037504
-0.651247	38.036624
-0.651247	38.028996
-0.652127	38.028410
-0.652127	38.027530
-0.653007	38.026650
-0.653007	38.017556
-0.653887	38.016676
-0.653887	38.014035
-0.653007	38.013449
-0.653007	38.011689
-0.652127	38.010809
-0.652127	38.009048
-0.648607	38.005821
-0.648900	38.001715
-0.649471	38.000000
nan nan
-0.489608	38.169220
-0.489022	38.169513
-0.486675	38.169513
-0.486382	38.169220
-0.486382	38.168340
-0.486675	38.168046
-0.488435	38.168046
-0.489608	38.169220
nan nan
-0.485502	38.167460
-0.485502	38.169807
-0.484915	38.170393
-0.468487	38.170393
-0.467020	38.169220
-0.467020	38.167460
-0.467607	38.167166
-0.469954	38.167166
-0.470834	38.166286
-0.477581	38.166286
-0.478461	38.167166
-0.484915	38.167166
-0.485502	38.167460
nan nan
-0.476114	38.164233
-0.476408	38.164820
-0.475821	38.165406
-0.474061	38.165406
-0.473767	38.165113
-0.473767	38.164233
-0.474354	38.163646
-0.475821	38.163646
-0.476114	38.164233
nan nan
-0.472007	38.164233
-0.472007	38.165113
-0.471714	38.165406
-0.469954	38.165406
-0.469660	38.165113
-0.469660	38.164233
-0.469954	38.163646
-0.471714	38.163646
-0.472007	38.164233
nan nan
-0.466433	38.166580
-0.464967	38.168046
-0.464087	38.167753
-0.463793	38.167460
-0.464967	38.166286
-0.465847	38.166286
-0.466433	38.166580
nan nan
-0.462033	38.165700
-0.462033	38.166580
-0.460860	38.167753
-0.459980	38.167753
-0.458806	38.166580
-0.458806	38.165700
-0.459100	38.165406
-0.461740	38.165406
-0.462033	38.165700
nan nan
-0.135530	38.495137
-0.134650	38.495723
-0.134650	38.496603
-0.134356	38.497190
-0.131716	38.497190
-0.130543	38.495723
-0.130543	38.494843
-0.130836	38.494550
-0.134943	38.494550
-0.135530	38.495137
nan nan
-0.074512	38.538260
-0.074512	38.539140
-0.074219	38.539433
-0.071578	38.539433
-0.071285	38.539140
-0.071285	38.538260
-0.071578	38.537966
-0.074219	38.537966
-0.074512	38.538260
nan nan
-0.017895	38.625093
-0.017601	38.625386
-0.015841	38.625386
-0.014668	38.624213
-0.015841	38.622746
-0.017895	38.625093
nan nan
0.000000	38.871217
0.005867	38.870337
0.007627	38.870337
0.008214	38.869457
0.009974	38.869457
0.010854	38.868577
0.014081	38.868870
0.014961	38.867990
0.017601	38.867990
0.018188	38.867110
0.020828	38.867110
0.021708	38.867990
0.024935	38.867990
0.025815	38.867110
0.026695	38.867110
0.027575	38.866230
0.029042	38.866230
0.029922	38.865350
0.030802	38.865350
0.031682	38.864470
0.032562	38.864470
0.033442	38.863883
0.037549	38.863590
0.038429	38.863003
0.046643	38.863003
0.047523	38.863590
0.048403	38.863590
0.049870	38.865350
0.052510	38.865350
0.053390	38.866230
0.055737	38.866230
0.056617	38.865350
0.058378	38.865350
0.059258	38.864470
0.060724	38.864470
0.061604	38.863590
0.063365	38.863883
0.064245	38.863003
0.065711	38.863003
0.066591	38.862123
0.067472	38.862123
0.068352	38.861243
0.070698	38.861243
0.071578	38.860363
0.074805	38.860363
0.075979	38.859483
0.079206	38.859483
0.080086	38.858603
0.082433	38.858603
0.083313	38.858016
0.088300	38.858016
0.089180	38.857136
0.092407	38.857136
0.093287	38.856256
0.095047	38.856256
0.095634	38.855376
0.097394	38.855376
0.098274	38.854496
0.099154	38.854496
0.102381	38.851269
0.103261	38.851269
0.104141	38.850389
0.106781	38.850389
0.107368	38.849509
0.108248	38.849509
0.109128	38.850389
0.110008	38.850389
0.110888	38.849509
0.112355	38.849509
0.112941	38.849215
0.112941	38.848335
0.111181	38.846575
0.113235	38.844522
0.114115	38.844522
0.114702	38.844228
0.114702	38.843348
0.114995	38.843055
0.115875	38.843055
0.117048	38.841588
0.117048	38.839828
0.117342	38.839535
0.118222	38.839535
0.119102	38.838655
0.119982	38.838655
0.120862	38.837775
0.121742	38.837775
0.122329	38.837188
0.123209	38.837188
0.124089	38.836308
0.124969	38.836308
0.125849	38.835428
0.126729	38.835428
0.128196	38.833668
0.129076	38.833668
0.129956	38.834548
0.130836	38.834548
0.132596	38.836308
0.138170	38.836308
0.140810	38.833668
0.145797	38.833668
0.146677	38.832788
0.149024	38.832788
0.152544	38.829561
0.154891	38.829561
0.157531	38.827214
0.158411	38.826920
0.159878	38.825454
0.160758	38.825454
0.163692	38.822520
0.163692	38.821640
0.164278	38.821347
0.164865	38.821053
0.165745	38.820467
0.166625	38.820467
0.168385	38.818707
0.169265	38.818707
0.169852	38.817826
0.170732	38.817826
0.171612	38.816946
0.172492	38.816946
0.173372	38.816360
0.174839	38.816360
0.175719	38.815480
0.179240	38.815480
0.179826	38.814600
0.181586	38.814600
0.182466	38.813719
0.184227	38.813719
0.185987	38.811959
0.188334	38.811959
0.189214	38.811373
0.190094	38.811079
0.190974	38.810493
0.191560	38.810493
0.194201	38.807852
0.195081	38.807852
0.195667	38.806972
0.199188	38.806972
0.199481	38.806679
0.199481	38.804919
0.200361	38.804039
0.200361	38.802572
0.198308	38.800225
0.191560	38.800519
0.190094	38.798758
0.189214	38.798758
0.188334	38.799638
0.186573	38.799638
0.186280	38.799052
0.186280	38.798172
0.185400	38.797585
0.185400	38.796705
0.184520	38.795825
0.184520	38.789958
0.185400	38.789078
0.185400	38.788198
0.186280	38.787611
0.186280	38.786731
0.187160	38.785851
0.187160	38.784971
0.189507	38.782331
0.189507	38.781744
0.190387	38.780864
0.190387	38.779984
0.191560	38.778810
0.192440	38.778810
0.193027	38.778224
0.193027	38.775877
0.192147	38.774997
0.193321	38.773823
0.197428	38.773823
0.200948	38.770303
0.201534	38.770303
0.204175	38.767956
0.205055	38.767956
0.209162	38.763849
0.210042	38.763849
0.210922	38.762969
0.211802	38.762969
0.212389	38.762089
0.213269	38.762969
0.218256	38.762969
0.219136	38.763849
0.220016	38.763849
0.220896	38.762969
0.221189	38.763263
0.221189	38.764143
0.222363	38.765316
0.224123	38.765316
0.225003	38.766196
0.225883	38.766196
0.226176	38.765903
0.226176	38.764143
0.224416	38.762382
0.224709	38.760036
0.223829	38.759156
0.223829	38.758276
0.225883	38.756222
0.227643	38.756222
0.227936	38.755929
0.227936	38.755049
0.227643	38.754462
0.226470	38.754462
0.225296	38.753288
0.225296	38.750062
0.226176	38.749182
0.226176	38.748301
0.227643	38.747128
0.230870	38.747128
0.231750	38.748008
0.233217	38.748008
0.233803	38.747421
0.233803	38.742434
0.235564	38.740674
0.235564	38.738327
0.234977	38.738034
0.234097	38.738034
0.232923	38.736567
0.232923	38.733340
0.232337	38.732754
0.225003	38.732754
0.224123	38.732167
0.221776	38.732167
0.220896	38.731287
0.220016	38.732167
0.219136	38.732167
0.218842	38.731580
0.218549	38.730700
0.217962	38.729820
0.218256	38.729527
0.219136	38.729527
0.220309	38.728353
0.220309	38.727473
0.220016	38.727180
0.217376	38.726887
0.216496	38.727767
0.215909	38.728060
0.215322	38.728353
0.215322	38.729233
0.215029	38.729527
0.214149	38.729527
0.213562	38.730113
0.213855	38.732460
0.213269	38.732754
0.205935	38.732754
0.205055	38.732167
0.202415	38.732167
0.202121	38.731580
0.202121	38.730700
0.201534	38.730407
0.199188	38.730407
0.198601	38.729820
0.200361	38.728353
0.200361	38.726593
0.200068	38.726300
0.199188	38.726300
0.198308	38.725420
0.193321	38.725420
0.192440	38.724540
0.190974	38.724540
0.189214	38.722780
0.188334	38.722780
0.187453	38.722193
0.186573	38.722193
0.184813	38.720433
0.184227	38.720433
0.183346	38.721313
0.182760	38.720726
0.183053	38.719846
0.182173	38.719259
0.182173	38.718379
0.179240	38.715446
0.178359	38.715446
0.176599	38.713686
0.174839	38.713686
0.174253	38.712806
0.169852	38.712806
0.167799	38.710752
0.167799	38.709872
0.166919	38.709285
0.166919	38.707525
0.165452	38.705765
0.165452	38.704885
0.160758	38.700485
0.158411	38.700485
0.157825	38.699898
0.157825	38.699311
0.156945	38.698138
0.157825	38.697551
0.157825	38.692564
0.156945	38.691684
0.156945	38.689924
0.156358	38.689044
0.156065	38.688164
0.154598	38.686697
0.154598	38.685817
0.153718	38.684937
0.153718	38.684057
0.150784	38.681123
0.148437	38.681123
0.147851	38.681710
0.147851	38.688164
0.147557	38.688751
0.144037	38.688751
0.143157	38.687870
0.131716	38.687870
0.130836	38.686990
0.127609	38.686990
0.126729	38.686110
0.125849	38.686110
0.124969	38.685524
0.124089	38.685524
0.119102	38.680243
0.118222	38.680537
0.117928	38.679950
0.117928	38.679070
0.116168	38.677603
0.116168	38.675843
0.115875	38.675550
0.113235	38.675550
0.112355	38.676136
0.103261	38.676136
0.102381	38.675256
0.100914	38.675256
0.098274	38.672909
0.097394	38.672909
0.096514	38.672029
0.095927	38.672029
0.095340	38.671736
0.095340	38.670856
0.092407	38.667922
0.091820	38.667922
0.090353	38.666749
0.090353	38.664989
0.089473	38.664109
0.089473	38.663229
0.089180	38.662935
0.088300	38.662935
0.086540	38.661175
0.085953	38.661175
0.083313	38.658828
0.082433	38.658828
0.078619	38.655015
0.078619	38.654135
0.079499	38.653255
0.079499	38.651495
0.078326	38.650321
0.077446	38.650321
0.076272	38.649148
0.076272	38.648268
0.074512	38.646507
0.074512	38.645041
0.076272	38.643281
0.076272	38.642401
0.077152	38.641814
0.077152	38.640934
0.078032	38.640054
0.078032	38.639174
0.078326	38.638880
0.079206	38.638587
0.080966	38.637120
0.081553	38.637120
0.084486	38.634187
0.084486	38.633307
0.084193	38.633013
0.080086	38.633013
0.079206	38.633600
0.076565	38.633600
0.075979	38.634480
0.073339	38.634480
0.072165	38.635653
0.072165	38.638294
0.071285	38.639174
0.071285	38.640934
0.070698	38.641227
0.067472	38.641227
0.066591	38.642107
0.062484	38.642107
0.061604	38.642987
0.053390	38.642987
0.052510	38.643574
0.051630	38.642987
0.049284	38.642987
0.048403	38.642107
0.045763	38.642107
0.044883	38.641227
0.043416	38.641227
0.039896	38.638000
0.037549	38.638000
0.036376	38.636533
0.036376	38.635947
0.034909	38.634480
0.034029	38.634480
0.031976	38.632426
0.032856	38.631546
0.032856	38.628320
0.032562	38.628026
0.030802	38.627733
0.029922	38.627146
0.029042	38.628026
0.028455	38.628026
0.027575	38.628613
0.026695	38.628613
0.025815	38.629493
0.024055	38.629493
0.023175	38.630373
0.021708	38.630373
0.020828	38.631253
0.018188	38.631253
0.017601	38.632133
0.014961	38.632133
0.014081	38.633013
0.011734	38.632720
0.010854	38.632133
0.009094	38.632133
0.007921	38.630960
0.007921	38.630080
0.007334	38.629493
0.005867	38.629493
0.005280	38.630080
0.005280	38.630960
0.000000	38.632133
nan nan
0.228816	38.755049
0.228816	38.756515
0.229696	38.757395
0.229696	38.758276
0.229990	38.758862
0.231750	38.758862
