500011.637380599 4352065.906429806 0
500005.50946867483 4352058.003981106 0
499999.3815567507 4352050.101532406 0
499993.25364482653 4352042.199083707 0
499987.1257329023 4352034.2966350075 0
499980.99782097817 4352026.394186308 0
499974.869909054 4352018.491737608 0
499968.74199712987 4352010.589288909 0
499962.6140852057 4352002.686840209 0
499961.1222036136 4352000.76293564 0
499960.01710048673 4351990.824185866 0
499958.9119973599 4351980.885436092 0
499957.80689423304 4351970.946686317 0
499956.70179110626 4351961.007936543 0
499955.5966879794 4351951.0691867685 0
499954.49158485257 4351941.130436993 0
499953.3864817257 4351931.191687219 0
499952.2813785989 4351921.2529374445 0
499951.17627547204 4351911.31418767 0
499950.0711723452 4351901.375437896 0
499948.96606921835 4351891.436688121 0
499947.86096609157 4351881.497938347 0
499946.7558629647 4351871.559188573 0
499945.6507598379 4351861.620438798 0
499944.54565671104 4351851.681689024 0
499943.4405535842 4351841.74293925 0
499942.33545045735 4351831.804189474 0
499941.2303473305 4351821.8654397 0
499940.12524420366 4351811.926689926 0
499939.0201410769 4351801.987940151 0
499937.91503795004 4351792.049190377 0
499936.8099348232 4351782.1104406025 0
499935.776485004 4351772.816105162 0
499935.7764026212 4351762.816105162 0
499935.77632023836 4351752.816105163 0
499935.7762378555 4351742.816105163 0
499935.7761554727 4351732.816105163 0
499935.77607308986 4351722.816105164 0
499935.77599070704 4351712.816105164 0
499935.77590832417 4351702.816105165 0
499935.77582594135 4351692.816105165 0
499935.77574355854 4351682.816105165 0
499935.7756804546 4351675.156266985 0
499925.7756804555 4351675.156398023 0
499915.7756804563 4351675.15652906 0
499905.7756804572 4351675.156660098 0
499895.77568045806 4351675.156791135 0
499885.77568045893 4351675.156922172 0
499875.77568045974 4351675.157053209 0
499865.7756804606 4351675.157184247 0
499859.91339696175 4351675.157261064 0
499853.09289697907 4351667.844205616 0
499846.2723969964 4351660.531150168 0
499839.45189701376 4351653.2180947205 0
499832.6313970311 4351645.905039272 0
499825.8108970484 4351638.591983824 0
499818.9903970657 4351631.278928376 0
499812.1698970831 4351623.965872928 0
499805.3493971004 4351616.65281748 0
499798.5288971177 4351609.339762032 0
499791.708397135 4351602.026706584 0
499784.88789715234 4351594.713651136 0
499778.0673971697 4351587.400595687 0
499771.246897187 4351580.087540239 0
499764.42639720434 4351572.774484792 0
499757.60589722166 4351565.461429344 0
499750.78539723903 4351558.148373895 0
499743.96489725634 4351550.835318447 0
499737.14439727366 4351543.522262999 0
499730.323897291 4351536.209207552 0
499723.5033973083 4351528.896152103 0
499716.68289732566 4351521.583096655 0
499709.862397343 4351514.270041207 0
499708.1827402571 4351512.469084469 0
499698.1827402661 4351512.469507423 0
499688.182740275 4351512.469930379 0
499678.18274028396 4351512.470353333 0
499668.1827402929 4351512.470776289 0
499658.1827403018 4351512.471199243 0
499648.1827403108 4351512.471622198 0
499638.18274031975 4351512.472045153 0
499632.31887359335 4351512.472293168 0
499626.1837575437 4351504.575436132 0
499620.048641494 4351496.678579095 0
499613.91352544434 4351488.781722059 0
499607.77840939467 4351480.884865021 0
499601.643293345 4351472.988007985 0
499595.5081772953 4351465.091150949 0
499589.37306124566 4351457.194293912 0
499583.237945196 4351449.297436875 0
499577.1028291464 4351441.400579839 0
499570.9677130967 4351433.503722802 0
499564.83259704703 4351425.6068657655 0
499558.69748099736 4351417.710008728 0
499556.4494509401 4351414.816441299 0
499546.44945095823 4351414.817042658 0
499536.4494509763 4351414.817644017 0
499526.4494509944 4351414.8182453755 0
499516.4494510125 4351414.818846734 0
499506.4494510305 4351414.819448093 0
499505.84416960814 4351414.819484492 0
499499.71000338084 4351422.71707936 0
499493.5758371536 4351430.614674227 0
499487.4416709263 4351438.5122690955 0
499481.307504699 4351446.409863963 0
499475.17333847174 4351454.307458831 0
499469.03917224443 4351462.205053698 0
499462.9050060171 4351470.1026485665 0
499456.7708397899 4351478.000243435 0
499450.6366735626 4351485.897838302 0
499444.50250733533 4351493.79543317 0
499438.368341108 4351501.693028037 0
499432.2341748807 4351509.590622906 0
499429.98649274616 4351512.484460834 0
499419.98649277654 4351512.48524062 0
499409.986492807 4351512.486020405 0
499399.9864928374 4351512.486800191 0
499389.98649286776 4351512.487579976 0
499379.9864928982 4351512.488359761 0
499369.9864929286 4351512.489139547 0
499359.98649295897 4351512.489919332 0
499354.1226260015 4351512.490376588 0
499347.9886201795 4351520.388096042 0
